division,family,genus,specific_epithet,subspecific_epithet,common_name,scientific_name,author,year_of_publication
Angiosperm,Rubiaceae,Psychotria,patulinervia,,,Psychotria patulinervia,Merr. & Quisumb. ex Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,pauciflora,,,Psychotria pauciflora,Bartl. ex DC.,1830
Angiosperm,Rubiaceae,Psychotria,paucinervia,,,Psychotria paucinervia,Merr.,1917
Angiosperm,Rubiaceae,Psychotria,pendens,,,Psychotria pendens,M.Bautista & R.Bustam.,2024
Angiosperm,Rubiaceae,Psychotria,phanerophlebia,,,Psychotria phanerophlebia,Merr.,1910
Angiosperm,Rubiaceae,Psychotria,pilosella,erythrotricha,,Psychotria pilosella erythrotricha,Elmer,1908
Angiosperm,Rubiaceae,Psychotria,pilosella,pilosella,,Psychotria pilosella pilosella,Elmer,1908
Angiosperm,Rubiaceae,Psychotria,pinnatinervia,,,Psychotria pinnatinervia,Elmer,1906
Angiosperm,Rubiaceae,Psychotria,piperi,,,Psychotria piperi,Merr.,1921
Angiosperm,Rubiaceae,Psychotria,plumeriifolia,,,Psychotria plumeriifolia,Elmer,1911
Angiosperm,Rubiaceae,Psychotria,pubilimba,,,Psychotria pubilimba,Quisumb.,1930
Angiosperm,Rubiaceae,Psychotria,pulgarensis,,,Psychotria pulgarensis,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,pygmaea,,,Psychotria pygmaea,Merr.,1921
Angiosperm,Rubiaceae,Psychotria,pyramidata,,,Psychotria pyramidata,Elmer,1912
Angiosperm,Rubiaceae,Psychotria,quisumbingiana,,,Psychotria quisumbingiana,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,radicans,,,Psychotria radicans,(Merr.) Merr.,1923
Angiosperm,Rubiaceae,Psychotria,ramosii,,,Psychotria ramosii,Merr.,1910
Angiosperm,Rubiaceae,Psychotria,ramosissima,,,Psychotria ramosissima,Elmer,1908
Angiosperm,Rubiaceae,Psychotria,reynosoi,,,Psychotria reynosoi,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,rigidifolia,,,Psychotria rigidifolia,(Elmer) Merr.,1915
Angiosperm,Rubiaceae,Psychotria,rubiginosa,,,Psychotria rubiginosa,Elmer,1906
Angiosperm,Rubiaceae,Psychotria,sarcocarpa,,,Psychotria sarcocarpa,Merr.,1913
Angiosperm,Rubiaceae,Psychotria,scaberula,,,Psychotria scaberula,Merr.,1921
Angiosperm,Rubiaceae,Psychotria,sibuyanensis,,,Psychotria sibuyanensis,Elmer,1911
Angiosperm,Rubiaceae,Psychotria,sohotonensis,,,Psychotria sohotonensis,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,sorsogonensis,,,Psychotria sorsogonensis,Elmer,1934
Angiosperm,Rubiaceae,Psychotria,subalpina,,,Psychotria subalpina,Elmer,1906
Angiosperm,Rubiaceae,Psychotria,subcucullata,,,Psychotria subcucullata,Merr.,1926
Angiosperm,Rubiaceae,Psychotria,subsessiliflora,,,Psychotria subsessiliflora,Elmer,1906
Angiosperm,Rubiaceae,Psychotria,sulitii,,,Psychotria sulitii,Merr. & Quisumb. ex Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,surigaoensis,,,Psychotria surigaoensis,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,tayabensis,,,Psychotria tayabensis,Elmer,1908
Angiosperm,Rubiaceae,Psychotria,urdanetensis,,,Psychotria urdanetensis,Elmer,1913
Angiosperm,Rubiaceae,Psychotria,vanoverberghii,,,Psychotria vanoverberghii,Merr.,1914
Angiosperm,Rubiaceae,Psychotria,velutina,,,Psychotria velutina,Elmer,1913
Angiosperm,Rubiaceae,Psychotria,weberi,,,Psychotria weberi,Merr.,1913
Angiosperm,Rubiaceae,Psychotria,wenzelii,,,Psychotria wenzelii,(Merr.) Merr.,1923
Angiosperm,Rubiaceae,Psychotria,yagawensis,,,Psychotria yagawensis,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,yatesii,,,Psychotria yatesii,(Merr.) Merr.,1923
Angiosperm,Rubiaceae,Psychotria,yenii,,,Psychotria yenii,Sohmer & A.P.Davis,2007
Angiosperm,Rubiaceae,Psychotria,A,,,Psychotria A,,
Angiosperm,Rubiaceae,Psychotria,B,,,Psychotria B,,
Angiosperm,Rubiaceae,Psychotria,C,,,Psychotria C,,
Angiosperm,Rubiaceae,Psychotria,cagayanensis,,,Psychotria cagayanensis,Merr.,1913
Angiosperm,Rubiaceae,Psychotria,irosinensis,,,Psychotria irosinensis,Elmer,1934
Angiosperm,Rubiaceae,Psychotria,samarensis,,,Psychotria samarensis,Merr.,1917
Angiosperm,Rubiaceae,Psychotria,voluta,,,Psychotria voluta,Elmer,1912
Angiosperm,Rubiaceae,Psydrax,amplifolius,,,Psydrax amplifolius,(Elmer) A.P.Davis,2008
Angiosperm,Rubiaceae,Psydrax,elmerianus,,,Psydrax elmerianus,Mahyuni,2018
Angiosperm,Rubiaceae,Psydrax,gynochthodes,,,Psydrax gynochthodes,"(Baill.) Arriola, Yayen & Alejandro",2014
Angiosperm,Rubiaceae,Psydrax,multiflorus,,,Psydrax multiflorus,Arriola & Alejandro,2017
Angiosperm,Rubiaceae,Psydrax,puberulus,,,Psydrax puberulus,Arriola & Alejandro,2013
Angiosperm,Rubiaceae,Pyrostria,arayatensis,,,Pyrostria arayatensis,"Suba, Arriola & Alejandro",2020
Angiosperm,Rubiaceae,Pyrostria,elmeri,,,Pyrostria elmeri,"(Merr.) Arriola, Meve & Alejandro",2016
Angiosperm,Rubiaceae,Pyrostria,obovatifolia,,,Pyrostria obovatifolia,"(Merr.) A.E.D.Wong, Magdaleno & Alejandro",2014
Angiosperm,Rubiaceae,Pyrostria,oligophlebia,,,Pyrostria oligophlebia,"(Merr.) Pacia, Quiogue & Alejandro",2014
Angiosperm,Rubiaceae,Pyrostria,ramosii,,,Pyrostria ramosii,"(Merr.) Arriola, Parag. & Alejandro",2014
Angiosperm,Rubiaceae,Pyrostria,subsessilifolia,,,Pyrostria subsessilifolia,(Merr.) Arriola & Alejandro,2013
Angiosperm,Rubiaceae,Pyrostria,triflora,,,Pyrostria triflora,"Arriola, Calaramo & Alejandro",2015
Angiosperm,Rubiaceae,Randia,loheri,,,Randia loheri,Merr.,1925
Angiosperm,Rubiaceae,Randia,mindoroensis,,,Randia mindoroensis,Elmer,1906
Angiosperm,Rubiaceae,Randia,pubifolia,,,Randia pubifolia,Elmer,1913
Angiosperm,Rubiaceae,Randia,rostrata,,,Randia rostrata,Merr.,1921
Angiosperm,Rubiaceae,Randia,samalensis,,,Randia samalensis,Elmer,1906
Angiosperm,Rubiaceae,Richardia,scabra,,,Richardia scabra,L.,1753
Angiosperm,Rubiaceae,Ridsdalea,graciliflora,,,Ridsdalea graciliflora,(Merr.) J.T.Pereira,2016
Angiosperm,Rubiaceae,Ridsdalea,lagunensis,,,Ridsdalea lagunensis,(Merr.) J.T.Pereira,2016
Angiosperm,Rubiaceae,Ridsdalea,leytensis,,,Ridsdalea leytensis,(J.T.Pereira & Ridsdale) J.T.Pereira,2016
Angiosperm,Rubiaceae,Ridsdalea,merrillii,,,Ridsdalea merrillii,(Elmer) J.T.Pereira,2016
Angiosperm,Rubiaceae,Ridsdalea,negrosensis,,,Ridsdalea negrosensis,(Merr.) J.T.Pereira,2016
Angiosperm,Rubiaceae,Ridsdalea,philippinensis,,,Ridsdalea philippinensis,R.Bustam. & Pelser,2022
Angiosperm,Rubiaceae,Ridsdalea,quadrasii,,,Ridsdalea quadrasii,"(Elmer) J.G.Chavez, Meve & Liede",2020
Angiosperm,Rubiaceae,Rubia,cordifolia,cordifolia,,Rubia cordifolia cordifolia,L.,1767
Angiosperm,Rubiaceae,Rubia,philippinensis,,,Rubia philippinensis,Elmer,1934
Angiosperm,Rubiaceae,Rubovietnamia,coronula,,,Rubovietnamia coronula,Alejandro & Meve,2016
Angiosperm,Rubiaceae,Saprosma,philippinensis,,,Saprosma philippinensis,Elmer,1911
Angiosperm,Rubiaceae,Saprosma,ternata,,,Saprosma ternata,(Wall.) Hook.f.,1873
Angiosperm,Rubiaceae,Schradera,elmeri,,,Schradera elmeri,"Puff, R.Buchner & Greimler",1998
Angiosperm,Rubiaceae,Schradera,monocephala,,,Schradera monocephala,"(Merr.) Puff, R.Buchner & Greimler",1998
Angiosperm,Rubiaceae,Scleromitrion,angustifolium,,,Scleromitrion angustifolium,(Cham. & Schltdl.) Benth.,1852
Angiosperm,Rubiaceae,Scleromitrion,brachypodum,,,Scleromitrion brachypodum,(DC.) T.C.Hsu,2017
Angiosperm,Rubiaceae,Scleromitrion,diffusum,,,Scleromitrion diffusum,(Willd.) R.J.Wang,2014
Angiosperm,Rubiaceae,Scleromitrion,oliganthum,,,Scleromitrion oliganthum,(Merr.) R.Kr.Singh,2024
Angiosperm,Rubiaceae,Scleromitrion,subulatum,,,Scleromitrion subulatum,(Korth.) K.L.Gibbons,2020
Angiosperm,Rubiaceae,Scleromitrion,verticillatum,,,Scleromitrion verticillatum,(L.) R.J.Wang,2014
Angiosperm,Rubiaceae,Scyphiphora,hydrophylacea,,,Scyphiphora hydrophylacea,C.F.Gaertn.,1805
Angiosperm,Rubiaceae,Serissa,japonica,,,Serissa japonica,(Thunb.) Thunb.,1798
Angiosperm,Rubiaceae,Spermacoce,alata,,,Spermacoce alata,Aubl.,1775
Angiosperm,Rubiaceae,Spermacoce,articularis,,,Spermacoce articularis,L.f.,1782
Angiosperm,Rubiaceae,Spermacoce,exilis,,,Spermacoce exilis,(L.O.Williams) C.D.Adams ex W.C.Burger & C.M.Taylor,1993
Angiosperm,Rubiaceae,Spermacoce,hispida,,,Spermacoce hispida,L.,1753
Angiosperm,Rubiaceae,Spermacoce,lasiocarpa,,,Spermacoce lasiocarpa,R.Br.,1829
Angiosperm,Rubiaceae,Spermacoce,manillensis,,,Spermacoce manillensis,Kuntze,1898
Angiosperm,Rubiaceae,Spermacoce,meyeniana,,,Spermacoce meyeniana,Walp.,1843
Angiosperm,Rubiaceae,Spermacoce,ocymoides,,,Spermacoce ocymoides,Burm.f.,1768
Angiosperm,Rubiaceae,Spermacoce,pusilla,,,Spermacoce pusilla,Wall.,1820
Angiosperm,Rubiaceae,Spermacoce,remota,,,Spermacoce remota,Lam.,1792
Angiosperm,Rubiaceae,Spermacoce,scaberrima,,,Spermacoce scaberrima,Blume,1912
Angiosperm,Rubiaceae,Spermacoce,laevis,,,Spermacoce laevis,Lam.,1792
Angiosperm,Rubiaceae,Streblosa,axilliflora,,,Streblosa axilliflora,Merr.,1915
Angiosperm,Rubiaceae,Streblosa,palawanensis,,,Streblosa palawanensis,Bremek.,1947
Angiosperm,Rubiaceae,Tarenna,acuminata,,,Tarenna acuminata,Merr.,1921
Angiosperm,Rubiaceae,Tarenna,arborea,,,Tarenna arborea,(Elmer) Elmer,1912
Angiosperm,Rubiaceae,Tarenna,bakeri,,,Tarenna bakeri,(Merr.) Bremek.,1934
Angiosperm,Rubiaceae,Tarenna,bartlingii,,,Tarenna bartlingii,Bremek.,1939
Angiosperm,Rubiaceae,Tarenna,catanduanensis,,,Tarenna catanduanensis,Merr.,1921
Angiosperm,Rubiaceae,Tarenna,costata,,,Tarenna costata,(Miq.) Merr.,1921
Angiosperm,Rubiaceae,Tarenna,cumingiana,,,Tarenna cumingiana,(S.Vidal) Elmer,1913
Angiosperm,Rubiaceae,Tarenna,ebracteata,,,Tarenna ebracteata,(Elmer) Elmer,1913
Angiosperm,Rubiaceae,Tarenna,elongata,,,Tarenna elongata,Merr.,1921
Angiosperm,Rubiaceae,Tarenna,eucrantha,,,Tarenna eucrantha,(Elmer) Merr.,1921
Angiosperm,Rubiaceae,Tarenna,fragrans,,,Tarenna fragrans,(Blume) Koord. & Valeton,1902
Angiosperm,Rubiaceae,Tarenna,littoralis,,,Tarenna littoralis,Merr.,1921
Angiosperm,Rubiaceae,Tarenna,loheri,,,Tarenna loheri,(Merr.) Bremek.,1934
Angiosperm,Rubiaceae,Tarenna,luzoniensis,,,Tarenna luzoniensis,(S.Vidal) Bremek.,1934
Angiosperm,Rubiaceae,Tarenna,meyeri,,,Tarenna meyeri,(Elmer) Elmer,1913
Angiosperm,Rubiaceae,Tarenna,multinervia,,,Tarenna multinervia,(Merr.) Bremek.,1934
Angiosperm,Rubiaceae,Tarenna,nitida,,,Tarenna nitida,Merr.,1921
Angiosperm,Rubiaceae,Tarenna,obtusifolia,,,Tarenna obtusifolia,Merr.,1921
Angiosperm,Rubiaceae,Tarenna,palawanensis,,,Tarenna palawanensis,(Elmer) Merr.,1921
Angiosperm,Rubiaceae,Tarenna,pangasinensis,,,Tarenna pangasinensis,Merr.,1922
Angiosperm,Rubiaceae,Tarenna,scaberula,,,Tarenna scaberula,(Merr.) Merr.,1921
Angiosperm,Rubiaceae,Tarenna,stenantha,,,Tarenna stenantha,Merr.,1921
Angiosperm,Rubiaceae,Tarennoidea,wallichii,,,Tarennoidea wallichii,(Hook.f.) Tirveng. & Sastre,1979
Angiosperm,Rubiaceae,Timonius,alejandroanus,,,Timonius alejandroanus,"J.G.Chavez, Meve & Liede",2020
Angiosperm,Rubiaceae,Timonius,appendiculatus,,,Timonius appendiculatus,Merr.,1909
Angiosperm,Rubiaceae,Timonius,arboreus,,,Timonius arboreus,Elmer,1906
Angiosperm,Rubiaceae,Timonius,caudatifolius,,,Timonius caudatifolius,Elmer,1913
Angiosperm,Rubiaceae,Timonius,confertiflorus,,,Timonius confertiflorus,Merr.,1915
Angiosperm,Rubiaceae,Timonius,dumagat,,,Timonius dumagat,J.G.Chavez,2020
Angiosperm,Rubiaceae,Timonius,epiphyticus,,,Timonius epiphyticus,Elmer,1911
Angiosperm,Rubiaceae,Timonius,eremiticus,,,Timonius eremiticus,J.G.Chavez & Banag,2020
Angiosperm,Rubiaceae,Timonius,ferrugineus,,,Timonius ferrugineus,Merr.,1915
Angiosperm,Rubiaceae,Timonius,finlaysonianus,,,Timonius finlaysonianus,(Wall. ex G.Don) Hook.f.,1880
Angiosperm,Rubiaceae,Timonius,gammillii,,,Timonius gammillii,Elmer,1911
Angiosperm,Rubiaceae,Timonius,gracilipes,,,Timonius gracilipes,Merr.,1913
Angiosperm,Rubiaceae,Timonius,lanceolatus,,,Timonius lanceolatus,Merr.,1921
Angiosperm,Rubiaceae,Timonius,longistipulus,,,Timonius longistipulus,Merr.,1913
Angiosperm,Rubiaceae,Timonius,noli-tangere,,,Timonius noli-tangere,"J.G.Chavez, Alejandro & Meve",2020
Angiosperm,Rubiaceae,Timonius,obovatus,,,Timonius obovatus,Elmer,1906
Angiosperm,Rubiaceae,Timonius,pachyphyllus,,,Timonius pachyphyllus,Merr.,1925
Angiosperm,Rubiaceae,Timonius,palawanensis,,,Timonius palawanensis,Elmer,1912
Angiosperm,Rubiaceae,Timonius,pseudoarboreus,,,Timonius pseudoarboreus,J.G.Chavez,2020
Angiosperm,Rubiaceae,Timonius,pulgarensis,,,Timonius pulgarensis,Elmer,1912
Angiosperm,Rubiaceae,Timonius,quinqueflorus,,,Timonius quinqueflorus,Merr.,1915
Angiosperm,Rubiaceae,Timonius,ridsdalei,,,Timonius ridsdalei,J.G.Chavez,2020
Angiosperm,Rubiaceae,Timonius,spes-vitarum,,,Timonius spes-vitarum,J.G.Chavez,2020
Angiosperm,Rubiaceae,Timonius,stevendarwinii,,,Timonius stevendarwinii,J.G.Chavez,2020
Angiosperm,Rubiaceae,Timonius,sulitii,,,Timonius sulitii,Merr. & Quisumb. ex J.G.Chavez & Tandang,2020
Angiosperm,Rubiaceae,Timonius,ternifolius,,,Timonius ternifolius,(Bartl. ex DC.) Fern.-Vill.,1880
Angiosperm,Rubiaceae,Timonius,valetonii,,,Timonius valetonii,Elmer,1911
Angiosperm,Rubiaceae,Timonius,nitidus,,,Timonius nitidus,(Bartl. ex DC.) Fern.-Vill.,1880
Angiosperm,Rubiaceae,Uncaria,acida,,,Uncaria acida,(W.Hunter) Roxb.,1814
Angiosperm,Rubiaceae,Uncaria,attenuata,,,Uncaria attenuata,Korth.,1842
Angiosperm,Rubiaceae,Uncaria,callophylla,,,Uncaria callophylla,Blume ex Korth.,1842
Angiosperm,Rubiaceae,Uncaria,cordata,,,Uncaria cordata,(Lour.) Merr.,1917
Angiosperm,Rubiaceae,Uncaria,lanosa,,,Uncaria lanosa,Wall.,1824
Angiosperm,Rubiaceae,Uncaria,longiflora,,,Uncaria longiflora,(Poir.) Merr.,1917
Angiosperm,Rubiaceae,Uncaria,nervosa,,,Uncaria nervosa,Elmer,1911
Angiosperm,Rubiaceae,Uncaria,perrottetii,,,Uncaria perrottetii,(A.Rich.) Merr.,1913
Angiosperm,Rubiaceae,Uncaria,roxburghiana,,,Uncaria roxburghiana,Korth.,1842
Angiosperm,Rubiaceae,Uncaria,velutina,,,Uncaria velutina,Havil.,1897
Angiosperm,Rubiaceae,Uncaria,gambir,,,Uncaria gambir,(W.Hunter) Roxb.,1824
Angiosperm,Rubiaceae,Urophyllum,acuminatissimum,,,Urophyllum acuminatissimum,Merr.,1915
Angiosperm,Rubiaceae,Urophyllum,bataanense,,,Urophyllum bataanense,Elmer,1906
Angiosperm,Rubiaceae,Urophyllum,caudatum,,,Urophyllum caudatum,Merr.,1921
Angiosperm,Rubiaceae,Urophyllum,elliptifolium,,,Urophyllum elliptifolium,Merr.,1910
Angiosperm,Rubiaceae,Urophyllum,lanaense,,,Urophyllum lanaense,(Merr.) Smedmark & B.Bremer,2011
Angiosperm,Rubiaceae,Urophyllum,leytense,,,Urophyllum leytense,Merr.,1913
Angiosperm,Rubiaceae,Urophyllum,memecyloides,,,Urophyllum memecyloides,(C.Presl) S.Vidal,1885
Angiosperm,Rubiaceae,Urophyllum,mindorense,,,Urophyllum mindorense,Merr.,1922
Angiosperm,Rubiaceae,Urophyllum,panayense,,,Urophyllum panayense,Merr.,1921
Angiosperm,Rubiaceae,Urophyllum,platyphyllum,,,Urophyllum platyphyllum,Elmer,1911
Angiosperm,Rubiaceae,Urophyllum,reticulatum,,,Urophyllum reticulatum,Elmer,1911
Angiosperm,Rubiaceae,Urophyllum,subglabrum,,,Urophyllum subglabrum,Merr.,1917
Angiosperm,Rubiaceae,Urophyllum,urdanetense,,,Urophyllum urdanetense,Elmer,1913
Angiosperm,Rubiaceae,Urophyllum,A,,,Urophyllum A,,
Angiosperm,Rubiaceae,Urophyllum,B,,,Urophyllum B,,
Angiosperm,Rubiaceae,Urophyllum,C,,,Urophyllum C,,
Angiosperm,Rubiaceae,Urophyllum,D,,,Urophyllum D,,
Angiosperm,Rubiaceae,Vidalasia,morindifolia,,,Vidalasia morindifolia,(Elmer) Tirveng.,1998
Angiosperm,Rubiaceae,Villaria,acutifolia,,,Villaria acutifolia,(Elmer) Merr.,1910
Angiosperm,Rubiaceae,Villaria,coriacea,,,Villaria coriacea,(Merr.) Arriola & Alejandro,2020
Angiosperm,Rubiaceae,Villaria,fasciculiflora,,,Villaria fasciculiflora,Quisumb. & Merr.,1928
Angiosperm,Rubiaceae,Villaria,glomerata,,,Villaria glomerata,(Bartl. ex DC.) Mulyan. & Ridsdale,2004
Angiosperm,Rubiaceae,Villaria,lanceolata,,,Villaria lanceolata,(Merr.) Alejandro & Meve,2016
Angiosperm,Rubiaceae,Villaria,leytensis,,,Villaria leytensis,Alejandro & Meve,2011
Angiosperm,Rubiaceae,Villaria,marinduquensis,,,Villaria marinduquensis,Arriola & Alejandro,2018
Angiosperm,Rubiaceae,Villaria,multibracteata,,,Villaria multibracteata,(Elmer) Arriola & Alejandro,2020
Angiosperm,Rubiaceae,Villaria,odorata,,,Villaria odorata,(Blanco) Merr.,1918
Angiosperm,Rubiaceae,Villaria,purpurea,,,Villaria purpurea,(Elmer) Arriola & Alejandro,2020
Angiosperm,Rubiaceae,Villaria,uniflora,,,Villaria uniflora,Arriola & Alejandro,2013
Angiosperm,Rubiaceae,Wendlandia,brachyantha,,,Wendlandia brachyantha,Merr.,1906
Angiosperm,Rubiaceae,Wendlandia,luzoniensis,,,Wendlandia luzoniensis,DC.,1830
Angiosperm,Rubiaceae,Wendlandia,nervosa,,,Wendlandia nervosa,Merr.,1908
Angiosperm,Rubiaceae,Wendlandia,philippinensis,,,Wendlandia philippinensis,Cowan,1932
Angiosperm,Rubiaceae,Wendlandia,sibuyanensis,,,Wendlandia sibuyanensis,Cowan,1932
Angiosperm,Rubiaceae,Wendlandia,syringoides,,,Wendlandia syringoides,(Cowan) Cowan,1934
Angiosperm,Rubiaceae,Wendlandia,warburgii,,,Wendlandia warburgii,Merr.,1925
Angiosperm,Rubiaceae,Xanthophytum,ferrugineum,,,Xanthophytum ferrugineum,(DC.) Merr.,1927
Angiosperm,Rutaceae,Acronychia,pedunculata,,,Acronychia pedunculata,(L.) Miq.,1861
Angiosperm,Rutaceae,Atalantia,linearis,,,Atalantia linearis,(Blanco) Merr.,1906
Angiosperm,Rutaceae,Atalantia,paniculata,,,Atalantia paniculata,Warb.,1891
Angiosperm,Rutaceae,Atalantia,racemosa,,,Atalantia racemosa,Wight & Arn.,1834
Angiosperm,Rutaceae,Atalantia,retusa,,,Atalantia retusa,Merr.,1906
Angiosperm,Rutaceae,Boenninghausenia,albiflora,,,Boenninghausenia albiflora,(Hook.) Rchb. ex Meisn.,1837
Angiosperm,Rutaceae,Citrus,× aurantiifolia,,,Citrus × aurantiifolia,(Christm.) Swingle,1913
Angiosperm,Rutaceae,Citrus,hystrix,,,Citrus hystrix,DC.,1813
Angiosperm,Rutaceae,Citrus,maxima,,,Citrus maxima,(Burm.) Merr.,1917
Angiosperm,Rutaceae,Citrus,× miaray,,,Citrus × miaray,Wester,1917
Angiosperm,Rutaceae,Citrus,× microcarpa ,,,Citrus × microcarpa ,Bunge,1833
Angiosperm,Rutaceae,Citrus,× webberi,,,Citrus × webberi ,Wester,1915
Angiosperm,Rutaceae,Citrus,× aurantium,,,Citrus × aurantium,L.,1753
Angiosperm,Rutaceae,Citrus,japonica,,,Citrus japonica,Thunb.,1780
Angiosperm,Rutaceae,Citrus,× limon,,,Citrus × limon,(L.) Osbeck,1765
Angiosperm,Rutaceae,Citrus,× medica,,,Citrus × medica,L.,1753
Angiosperm,Rutaceae,Citrus,× reticulata,,,Citrus × reticulata,Blanco,1837
Angiosperm,Rutaceae,Clausena,anisum-olens,anisum-olens,,Clausena anisum-olens anisum-olens,(Blanco) Merr.,1904
Angiosperm,Rutaceae,Clausena,anisum-olens,mollis,,Clausena anisum-olens mollis,(Blanco) Merr.,1904
Angiosperm,Rutaceae,Clausena,brevistyla,,,Clausena brevistyla,Oliv.,1861
Angiosperm,Rutaceae,Clausena,excavata,,,Clausena excavata,Burm.f.,1768
Angiosperm,Rutaceae,Clausena,lansium,,,Clausena lansium,(Lour.) Skeels,1909
Angiosperm,Rutaceae,Glycosmis,chlorosperma,,,Glycosmis chlorosperma,(Blume) Spreng.,1827
Angiosperm,Rutaceae,Glycosmis,cyanocarpa,,,Glycosmis cyanocarpa,(Blume) Spreng.,1827
Angiosperm,Rutaceae,Glycosmis,greenei,,,Glycosmis greenei,Elmer,1912
Angiosperm,Rutaceae,Glycosmis,lanceolata,,,Glycosmis lanceolata,(Blume) D.Dietr.,1840
Angiosperm,Rutaceae,Glycosmis,parviflora,,,Glycosmis parviflora,(Sims) Little,1948
Angiosperm,Rutaceae,Glycosmis,pentaphylla,,,Glycosmis pentaphylla,(Retz.) DC.,1824
Angiosperm,Rutaceae,Harrisonia,brownii,,,Harrisonia brownii,A.Juss.,1825
Angiosperm,Rutaceae,Harrisonia,perforata,,,Harrisonia perforata,(Blanco) Merr.,1912
Angiosperm,Rutaceae,Lunasia,amara,,,Lunasia amara,Blanco,1837
Angiosperm,Rutaceae,Luvunga,monophylla,,,Luvunga monophylla,(DC.) Mabb.,1998
Angiosperm,Rutaceae,Luvunga,philippinensis,,,Luvunga philippinensis,Merr.,1908
Angiosperm,Rutaceae,Luvunga,scandens,,,Luvunga scandens,(Roxb.) Buch.-Ham. ex Wight,1834
Angiosperm,Rutaceae,Luvunga,subanenianae,,,Luvunga subanenianae,Mazo & Tahil,2021
Angiosperm,Rutaceae,Maclurodendron,obovatum,,,Maclurodendron obovatum,(Merr.) T.G.Hartley,1982
Angiosperm,Rutaceae,Maclurodendron,porteri,,,Maclurodendron porteri,(Hook.f.) T.G.Hartley,1982
Angiosperm,Rutaceae,Melicope,acuminata,,,Melicope acuminata,(Merr.) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,alpestris,,,Melicope alpestris,T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,benguetensis,,,Melicope benguetensis,(Elmer) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,blancoi,,,Melicope blancoi,T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,bonwickii,,,Melicope bonwickii,(F.Muell.) T.G.Hartley,1994
Angiosperm,Rutaceae,Melicope,crassifolia,,,Melicope crassifolia,(Merr.) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,denhamii,,,Melicope denhamii,(Seem.) T.G.Hartley,1994
Angiosperm,Rutaceae,Melicope,dubia,,,Melicope dubia,(Merr.) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,frutescens,,,Melicope frutescens,(Blanco) Appelhans & J.Wen,2016
Angiosperm,Rutaceae,Melicope,glabella,,,Melicope glabella,T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,latifolia,,,Melicope latifolia,(DC.) T.G.Hartley,1994
Angiosperm,Rutaceae,Melicope,laxa,,,Melicope laxa,(Elmer) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,lunu-ankenda,,,Melicope lunu-ankenda,(Gaertn.) T.G.Hartley,1994
Angiosperm,Rutaceae,Melicope,mindorensis,,,Melicope mindorensis,T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,pergamentacea,,,Melicope pergamentacea,(Elmer) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,pulgarensis,,,Melicope pulgarensis,(Elmer) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,semecarpifolia,,,Melicope semecarpifolia,(Merr.) T.G.Hartley,1993
Angiosperm,Rutaceae,Melicope,sessilifoliola,,,Melicope sessilifoliola,(Merr.) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,triphylla,,,Melicope triphylla,(Lam.) Merr.,1912
Angiosperm,Rutaceae,Melicope,villosa,,,Melicope villosa,(Merr.) T.G.Hartley,2001
Angiosperm,Rutaceae,Melicope,zambalensis,,,Melicope zambalensis,(Elmer) T.G.Hartley,2001
Angiosperm,Rutaceae,Merope,angulata,,,Merope angulata,(Willd.) Swingle,1915
Angiosperm,Rutaceae,Micromelum,compressum,,,Micromelum compressum,(Blanco) Merr.,1918
Angiosperm,Rutaceae,Micromelum,minutum,,,Micromelum minutum,(G.Forst.) Wight & Arn.,1834
Angiosperm,Rutaceae,Murraya,crenulata,,,Murraya crenulata,(Turcz.) Oliv.,1861
Angiosperm,Rutaceae,Murraya,lucida,,,Murraya lucida,(G.Forst.) Mabb.,2017
Angiosperm,Rutaceae,Murraya,omphalocarpa,,,Murraya omphalocarpa,Hayata,1913
Angiosperm,Rutaceae,Murraya,paniculata,,,Murraya paniculata,(L.) Jack,1820
Angiosperm,Rutaceae,Murraya,sumatrana,,,Murraya sumatrana,Roxb.,1832
Angiosperm,Rutaceae,Murraya,zollingeri,,,Murraya zollingeri,(Tanaka) F.J.Mou,2021
Angiosperm,Rutaceae,Paramignya,longipedunculata,,,Paramignya longipedunculata,Merr.,1906
